CODMUN,Ano,IDEB,AlunosAI,TotalEscolas,Aluno/Escola,TemAgua,TemEnergia,TemEsgoto,Alimentacao,Internet,Biblioteca,Aluno/Docente,TotalDocentes,Escolaridade,ComPos,Concursado,Temporario,Terceirizado,CLT,CO_REGIAO,CO_UF,TotalAlunos,SexoMasc,SexoFem,Branco,Preto,Pardo,Amarelo,Indigena,Urbano,Deficiencia,PIBpcapita,Caracterização do órgão gestor ,Sexo,EscolaridadeGestor,PosGestor,capac.gestao,PME,Pcarr,ConsEd,ConsFundeb,ConsAlim,ConsTransp,SelecDir,OrdDesp,pibmun,IDHM ,gini,poppobre,popextpobre,partido,rend,saeb,invest,investAluno,tpcons
4322707,2018,5.373565723,0.586782861,14,95.85714286,1,1,1,1,0.928571429,0.413265306,13.28712871,101,0.504950495,0.396039604,0.910891089,0.108910891,0,0,4,43,1342,0.515648286,0.484351714,0.74366617,0.049925484,0.102086438,0.000745156,0.000745156,0.596870343,0.129657228,24467.4908,1,1,3,1,0,1,1,1,1,1,0,1,1,611584.884,0.808,0.398,3.496,0.532,3,0.866534818,90503117.67,33823527.18,25203.82055,1
4320503,2018,5.72195122,0.576219512,2,169.5,1,1,1,1,0.5,1,9.162162162,37,0.72972973,0.837837838,0.837837838,0.081081081,0,0.081081081,4,43,339,0.495575221,0.504424779,0.091445428,0,0.014749263,0,0.002949853,0.82300885,0.268436578,55662.39246,0,0,3,1,0,1,1,1,1,1,1,1,0,260800.324,0.823,0.39,3.202,1.26,2,0.979459948,44619438.57,20051154.96,59147.94973,0
5210901,2018,5.853122855,0.853122855,1,1563,1,1,1,1,1,1,21.12162162,74,0.522522523,0.432432432,0.986486486,0.013513514,0,0,5,52,1563,0.543825976,0.456174024,0.050543826,0.003198976,0.099168266,0.000639795,0.000639795,1,0.030070377,15211.06005,1,0,3,1,1,1,1,1,1,1,0,1,1,324397.424,0.816,0.442,3.008,-0.182,2,0.935622111,81802876.2,39038110.95,24976.39856,0
5100300,2018,6.21155914,0.741039427,7,158.7142857,1,1,1,1,0.857142857,0.183673469,19.49122807,57,0.631578947,0.614035088,0.964912281,0.035087719,0,0,5,51,1111,0.525652565,0.474347435,0.057605761,0.00360036,0.110711071,0,0.00090009,0.881188119,0.122412241,48128.56868,0,0,2,0,0,1,1,1,1,1,0,0,0,897376.255,0.684,0.369,0.225,3.582,3,0.98024706,0,0,0,0
2924702,2018,6.025135764,0.557796742,11,114.2727273,0.727272727,0.909090909,1,1,0.454545455,0.033057851,15.32926829,82,0.485772358,0.37804878,0.963414634,0.048780488,0,0,2,29,1257,0.534606205,0.465393795,0.119331742,0.005568815,0.678599841,0,0.000795545,0.739061257,0.073190135,6219.436998,0,1,3,1,0,1,1,1,1,1,0,1,0,66480.459,0.529,0.395,22.604,6.117,1,0.90963225,40199638.84,16538784.08,13157.34613,0
5107875,2018,4.297469747,0.753942061,9,307.1111111,1,1,1,0.888888889,1,0.308641975,28.49484536,97,0.496563574,0.350515464,0.793814433,0.051546392,0.010309278,0.141414141,5,51,2764,0.520622287,0.479377713,0.215991317,0.015557164,0.574529667,0.006512301,0.024963821,0.926917511,0.03617945,116763.707,0,0,3,1,0,1,1,1,1,1,0,0,1,2672996.81,0.711,0.369,0.11,2.3,1,0.717222821,193309233.2,81080881.98,29334.61721,0
3163300,2018,6.2,1,2,107,1,1,1,1,0.5,0,16.46153846,13,0.346153846,0.076923077,0.307692308,0.692307692,0,0,3,31,214,0.518691589,0.481308411,0.182242991,0,0.775700935,0,0,0.878504673,0.018691589,9708.331436,1,0,2,0,0,1,0,0,1,1,0,1,0,39320.557,0.745,0.483,14.879,5.605,2,0.975637,9442281.5,0,0,0
2300804,2018,6.191821561,0.496282528,4,272,1,1,1,1,0.75,0,18.75862069,58,0.525862069,0.431034483,0.982758621,0.017241379,0,0,2,23,1088,0.504595588,0.495404412,0.408088235,0.008272059,0.491727941,0.000919118,0,1,0.078125,7290.197735,1,0,3,1,0,1,1,1,1,1,0,1,0,51466.501,0.665,0.402,26.494,7.711,3,0.964161006,36591037.38,16658420.25,15311.04802,0
2600104,2018,5.778019964,0.540028519,28,168.9285714,0.928571429,1,1,1,0.464285714,0.045918367,23.53233831,201,0.482587065,0.412935323,0.388059701,0.616915423,0,0,2,26,4730,0.525369979,0.474630021,0.329598309,0.018181818,0.504862579,0.001691332,0.000211416,0.852642706,0.061733615,11753.30349,1,0,3,1,1,1,1,1,1,1,0,1,1,385649.081,0.634,0.454,16.844,5.781,3,0.94876485,186490401.1,88702845.34,18753.24426,1
2201804,2018,4.843146067,0.602247191,8,54.375,1,1,1,1,0.375,0.015625,7.631578947,57,0.48245614,0.368421053,0.964912281,0.052631579,0,0,2,22,435,0.508045977,0.491954023,0.234482759,0.011494253,0.572413793,0.006896552,0,0.731034483,0.032183908,9720.732206,0,0,3,1,0,1,0,0,1,1,0,1,0,34684.065,0.568,0.459,15.705,-1.883,3,0.9343026,20948043.42,9754042.92,22423.08717,0
3156205,2018,6.222082019,0.567823344,1,320,1,1,1,1,1,1,14.54545455,22,0.553030303,0.454545455,0.545454545,0.5,0.045454545,0,3,31,320,0.509375,0.490625,0.321875,0.075,0.325,0,0,1,0.009375,11483.82088,0,0,2,0,0,1,1,1,1,1,0,1,0,25333.585,0.774,0.337,3.414,1.731,2,0.918072965,12319923.57,5103994.32,15949.98225,0
3141405,2018,5.5,1,11,80,1,1,1,1,0.090909091,0.008264463,18.72340426,47,0.475177305,0.319148936,0.723404255,0.319148936,0,0.020408163,3,31,880,0.517045455,0.482954545,0.15,0.018181818,0.717045455,0.001136364,0,0.727272727,0.015909091,10135.72766,1,0,3,1,0,1,1,1,1,1,0,1,1,209628.061,0.706,0.492,15.702,10.612,2,1,49395743.69,20796277.86,23632.13393,0
4201109,2018,5.8,1,1,214,1,1,1,1,1,0,12.58823529,17,0.578431373,0.588235294,0.764705882,0.647058824,0,0,4,42,214,0.518691589,0.481308411,0.920560748,0,0.042056075,0,0,1,0.08411215,17638.38752,0,1,3,1,0,1,1,1,1,1,0,1,0,59857.755,0.784,0.373,1.872,0.448,2,0.9374,19879118.86,8342737.34,38984.75393,1
2909000,2018,5.58343949,0.486199575,9,108.1111111,1,1,1,1,0.777777778,0.111111111,14.10144928,69,0.642512077,0.666666667,0.913043478,0.086956522,0,0,2,29,973,0.522096608,0.477903392,0.127440904,0.004110997,0.590955807,0,0,0.713257965,0.10688592,6457.717181,0,1,3,1,1,1,1,1,1,1,0,1,1,52833.686,0.533,0.362,18.675,4.845,2,0.909521641,43962108.9,20629703.22,21202.16158,1
3132701,2018,4.317248908,0.596069869,11,95.27272727,1,1,1,1,0.545454545,0.132231405,13.78947368,76,0.618421053,0.578947368,0.473684211,0.552631579,0,0,3,31,1048,0.541984733,0.458015267,0.071564886,0.041030534,0.785305344,0.003816794,0,0.268129771,0.047709924,11670.64536,1,0,3,1,0,1,1,1,1,1,0,0,1,260169.419,0.717,0.44,14.323,6.435,1,0.866941013,73499182.49,29716168.2,28355.12233,0
2106375,2018,4.352860596,0.566075745,24,100.7916667,1,1,0.958333333,1,0.375,0.006944444,13.58988764,178,0.301498127,0.101123596,0.191011236,0.837078652,0,0,2,21,2419,0.520049607,0.479950393,0.067383216,0.02190988,0.677552708,0.009508061,0.003307152,0.712277801,0.023150062,6178.643727,1,0,1,0,1,1,1,1,1,1,0,1,1,92610.236,0.493,0.433,35.151,8.644,1,0.910641474,123008662.9,56226602.38,23243.73807,1
1304203,2018,4.300075236,0.666917455,77,118.6493506,1,1,0.883116883,1,0.116883117,0.060887165,15.48474576,590,0.388983051,0.196610169,0.166101695,0.874576271,0.001694915,0,1,13,9136,0.534150613,0.465849387,0.026707531,0.007771454,0.787324869,0.000875657,0.090411559,0.602014011,0.071366025,15530.31591,1,0,3,1,0,1,1,1,1,1,0,1,0,650319.048,0.632,0.469,16.447,0.629,3,0.856408226,370526222,173750299.5,19018.20266,1
3101508,2018,5.377698271,0.825283244,9,198.4444444,1,1,1,1,1,0.444444444,20.06741573,89,0.625468165,0.629213483,0.786516854,0.224719101,0,0,3,31,1786,0.515677492,0.484322508,0.231802912,0.179171333,0.406494961,0.001119821,0,0.985442329,0.057110862,25797.75683,0,0,3,1,0,1,1,1,1,1,0,1,0,820380.241,0.822,0.432,4.835,1.474,1,0.912789905,71399929.74,22516389.21,12607.16081,0
3160306,2018,5,1,9,99.55555556,1,1,1,1,0.222222222,0.049382716,20.8372093,43,0.507751938,0.372093023,0.76744186,0.23255814,0,0,3,31,896,0.520089286,0.479910714,0.217633929,0.006696429,0.707589286,0.001116071,0,0.912946429,0.043526786,7582.831806,0,1,2,0,0,1,1,1,1,1,0,1,1,83105.007,0.65,0.457,18.597,14.924,2,0.937231,40903730.97,17865883.74,19939.60239,0
2104099,2018,5.007956421,0.539782106,23,134.4782609,0.913043478,1,0.869565217,1,0.304347826,0,13.33189655,232,0.377155172,0.24137931,0.655172414,0.353448276,0,0,2,21,3093,0.530876172,0.469123828,0.086323957,0.013579049,0.200775946,0.005172971,0.000323311,0.485935984,0.069835112,7403.280171,1,0,3,1,1,1,1,1,1,1,0,0,1,131613.903,0.498,0.534,39.86,12.986,3,0.969547634,97759937.28,39288080.22,12702.25678,1
2704203,2018,5.5,0.571156463,24,160.75,0.875,1,1,1,0.416666667,0.027777778,18.8195122,205,0.617073171,0.634146341,0.814634146,0.204878049,0,0,2,27,3858,0.511664075,0.488335925,0.144116122,0.013219285,0.288750648,0.001036807,0.001036807,0.168221877,0.09849663,14371.65689,1,0,3,1,1,1,1,1,1,1,0,1,1,497065.143,0.595,0.467,23.869,9.367,1,0.960307175,178738488.9,88924969.05,23049.49949,1
4128534,2018,5.5,1,4,168,1,1,1,1,1,0.25,14.93333333,45,0.714814815,0.8,0.977777778,0.022222222,0,0,4,41,672,0.556547619,0.443452381,0.84672619,0.010416667,0.061011905,0.00297619,0,0.955357143,0.06547619,19565.69358,1,0,1,0,0,1,1,1,1,1,0,0,0,233174.165,0.688,0.362,6.753,0.99,1,0.916856,46077219.89,22348397.08,33256.54327,0
5103056,2018,5.871824818,0.589781022,2,339,1,1,1,1,1,0.25,25.11111111,27,0.759259259,0.851851852,0.851851852,0.148148148,0,0,5,51,678,0.538348083,0.461651917,0.275811209,0.026548673,0.312684366,0.001474926,0.001474926,1,0.100294985,35420.80227,0,0,3,1,1,0,1,1,1,1,1,1,0,375298.699,0.679,0.448,0.277,5.207,2,0.985689264,54269092.62,21253799.82,31347.78735,0
2202000,2018,4.353069307,0.614521452,21,150.3333333,1,1,0.952380952,1,0.619047619,0.020408163,15.70646766,201,0.310116086,0.104477612,0.676616915,0.358208955,0.009950249,0,2,22,3157,0.525182135,0.474817865,0.124168514,0.05828318,0.57681343,0.007285398,0.000950269,0.50617675,0.064301552,8822.335426,1,1,3,1,1,1,1,0,1,1,0,1,1,152532.931,0.508,0.427,22.317,-2.111,1,0.85744937,112282066.8,52560923.06,16649.00952,0
2211704,2018,2.020344828,0.518965517,3,198.6666667,1,1,1,1,0.666666667,0.111111111,15.28205128,39,0.414529915,0.230769231,0.820512821,0.230769231,0,0,2,22,596,0.506711409,0.493288591,0.112416107,0.006711409,0.837248322,0.001677852,0,0.874161074,0.026845638,7641.884823,0,0,3,1,0,1,1,1,1,1,0,1,1,29537.334,0.489,0.403,22.88,-2.543,3,0.905728067,28998439.66,13956262.85,23416.54841,1
3135100,2018,5.621804856,0.763628035,12,200.8333333,1,1,1,1,0.583333333,0.840277778,17.21428571,140,0.569047619,0.485714286,0.628571429,0.378571429,0,0,3,31,2410,0.519917012,0.480082988,0.1593361,0.065975104,0.710373444,0.003319502,0.000414938,0.909958506,0.138174274,15761.25153,1,0,3,1,1,1,1,1,1,1,0,0,1,1025551.233,0.788,0.457,9.954,2.619,2,0.963483069,146614937.8,44197537.28,18339.22709,0
5100250,2018,5.441221374,0.676526718,9,240.4444444,1,1,1,1,1,0.444444444,19.85321101,109,0.490825688,0.330275229,0.266055046,0.733944954,0,0,5,51,2164,0.502310536,0.497689464,0.009242144,0.001848429,0.005545287,0,0,0.918207024,0.111367837,28252.42732,0,0,3,1,1,1,1,1,1,1,0,0,0,1583783.295,0.694,0.377,0.137,1.82,2,0.986252592,149906414.5,39949603,18460.99954,1
4117800,2018,6.6,1,10,101.4,1,1,1,1,1,0.49,13.16883117,77,0.653679654,0.701298701,1,0,0,0,4,41,1014,0.537475345,0.462524655,0.307692308,0.001972387,0.047337278,0.001972387,0,0.846153846,0.098619329,18982.45866,1,1,3,1,0,1,1,1,1,1,1,1,1,244507.881,0.676,0.449,10.993,2.178,1,0.9593,56245531.02,25751919.21,25396.37003,0
3149606,2018,6.3,1,2,117,1,1,1,1,0.5,0,13.76470588,17,0.37254902,0.176470588,0.647058824,0.176470588,0.352941176,0,3,31,234,0.517094017,0.482905983,0.504273504,0,0.457264957,0,0,0.991452991,0.025641026,13657.30692,0,0,3,1,1,1,1,1,1,1,0,1,1,56940.638,0.763,0.371,5.003,0.386,1,1,15392353.9,6214720.46,26558.63444,0
3164209,2018,5.4,1,6,117.6666667,1,1,1,1,0.5,0.25,17.65,40,0.5,0.375,0.65,0.35,0,0,3,31,706,0.504249292,0.495750708,0.111898017,0.116147309,0.685552408,0.002832861,0,0.912181303,0.079320113,13260.41684,1,0,2,0,1,1,1,1,1,1,0,1,1,175821.499,0.724,0.457,18.697,9.138,2,0.931906,30442401.76,13587626,19245.92918,1
4108601,2018,6.1,1,8,184.875,1,1,1,1,1,1,17.4,85,0.8,0.941176471,1,0,0,0,4,41,1479,0.526707235,0.473292765,0.46923597,0.018255578,0.39959432,0.00811359,0.000676133,1,0.062204192,31176.73679,1,1,3,1,0,1,1,1,1,1,1,0,0,775187.207,0.773,0.414,3.003,0.464,3,0.911696,115491973.8,48518471.62,32804.91658,0
4123105,2018,6,1,1,255,1,1,1,1,1,1,12.75,20,0.833333333,1,0.95,0.15,0,0,4,41,255,0.498039216,0.501960784,0.729411765,0.007843137,0.17254902,0,0.023529412,1,0.349019608,22210.78818,1,0,3,1,0,1,1,1,1,1,1,1,1,69939.843,0.691,0.354,5.438,0.511,3,0.889492,21409725.05,9336993.56,36615.66102,0
5108857,2018,5.826486486,0.710810811,1,353,1,1,1,1,1,0,17.65,20,0.533333333,0.4,0.45,0.55,0,0,5,51,353,0.504249292,0.495750708,0.04815864,0.008498584,0.07082153,0.005665722,0,1,0.005665722,56653.6362,0,1,3,1,1,1,1,1,1,1,1,1,0,164961.534,0.684,0.338,0.179,3.993,2,0.987357359,25198578.3,10553479.38,29896.54215,0
3151404,2018,5.495770805,0.541609823,9,76.88888889,1,1,1,1,0.555555556,0.308641975,14.12244898,49,0.551020408,0.448979592,0.530612245,0.510204082,0,0,3,31,692,0.50867052,0.49132948,0.195086705,0.082369942,0.161849711,0,0,0.653179191,0.078034682,18990.86575,1,1,3,1,0,1,1,1,1,1,0,1,1,409883.96,0.82,0.406,3.708,1.075,2,0.938157692,48019206.54,19251661.15,27820.31958,0
4107603,2018,6.2,1,6,168.3333333,1,1,1,1,1,0.25,19.80392157,51,0.709150327,0.803921569,0.960784314,0.019607843,0.019607843,0.014492754,4,41,1010,0.511881188,0.488118812,0.720792079,0.006930693,0.113861386,0.000990099,0,0.858415842,0.121782178,24752.71562,0,0,3,1,1,1,1,1,1,1,1,0,1,412305.701,0.727,0.414,3.883,0.376,2,0.964746,77008982.36,35166376.18,34818.19424,1
4115507,2018,6.3,1,1,283,1,1,1,1,1,1,13.47619048,21,0.714285714,0.80952381,1,0,0,0,4,41,283,0.480565371,0.519434629,0.74204947,0.007067138,0.219081272,0.003533569,0,1,0.155477032,16218.85089,1,0,3,1,1,1,1,1,1,1,1,1,0,67871.668,0.763,0.397,1.868,0.288,2,0.951723,23936916.45,10024666.38,35422.8494,0
3121258,2018,5.074584838,0.581949459,2,707,1,1,1,1,1,1,24.80701754,57,0.467836257,0.315789474,0.631578947,0.368421053,0,0,3,31,1414,0.50990099,0.49009901,0.30834512,0.036775106,0.602545969,0,0.000707214,1,0.079207921,34012.9657,1,0,3,1,0,1,1,1,1,1,0,0,0,322405.97,0.723,0.328,2.953,1.287,3,0.946310905,58030285.36,27497333.64,19446.48772,0
3549508,2018,5.8,1,1,630,1,1,1,1,1,0,16.57894737,38,0.530701754,0.394736842,0.736842105,0.210526316,0,0.052631579,3,35,630,0.504761905,0.495238095,0.566666667,0.06031746,0.352380952,0,0.004761905,1,0.06031746,18219.24969,0,0,3,1,0,1,1,1,1,1,0,1,0,150891.106,0.812,0.385,4.408,2.623,2,0.973245,50691352.45,19262073.67,30574.72011,0
4108304,2018,7.1,1,51,350.3529412,1,1,1,1,0.960784314,0.346020761,21.92392638,815,0.664621677,0.693251534,0.915337423,0.077300613,0,0.019274376,4,41,17868,0.51555854,0.48444146,0.547403179,0.011249161,0.287944929,0.002070741,0.00055966,0.997873293,0.081766286,56702.70957,1,1,2,0,0,1,1,1,1,1,0,0,1,13387807.06,0.795,0.457,3.604,0.439,2,0.959289,1159547561,554596992.2,31038.56012,0
4121000,2018,6,1,5,154.6,1,1,1,1,1,0.16,21.47222222,36,0.782407407,0.916666667,0.888888889,0.027777778,0,0.078947368,4,41,773,0.521345408,0.478654592,0.514877102,0.012936611,0.363518758,0.010349288,0,0.849935317,0.082794308,19477.21847,1,0,3,1,0,1,1,1,1,1,1,0,1,200168.405,0.728,0.432,7.335,1.025,2,0.912374,60289169.56,29792211.7,38541.02419,0
4124905,2018,6.7,1,1,354,1,1,1,1,1,1,16.09090909,22,0.810606061,0.954545455,1,0,0,0,4,41,354,0.536723164,0.463276836,0.576271186,0.008474576,0.40960452,0,0,1,0.488700565,21383.9096,0,0,3,1,1,1,1,1,1,1,0,1,1,106953.89,0.702,0.38,3.56,0.481,2,0.962909,22309277.13,7609835.88,21496.71153,1
3541703,2018,7.2,1,3,252.6666667,1,1,1,1,1,0.111111111,14.03703704,54,0.487654321,0.351851852,0.666666667,0.333333333,0,0,3,35,758,0.453825858,0.546174142,0.573878628,0.009234828,0.352242744,0.002638522,0,1,0.03298153,32860.66621,1,0,2,0,0,1,1,1,1,1,0,0,0,452458.752,0.864,0.343,2.138,1.242,2,1,61520304.13,22604615.02,29821.39185,0
1100304,2018,5.434783705,0.834783705,23,345.5217391,1,1,1,1,0.956521739,0.017013233,27.30927835,291,0.621993127,0.58419244,0.965635739,0.058419244,0,0,1,11,7947,0.509122939,0.490877061,0.25594564,0.020762552,0.540203851,0.002013338,0.001510004,0.936579841,0.110859444,28420.11458,1,1,3,1,1,1,1,1,1,1,1,0,0,2420744.911,0.779,0.412,3.054,0.638,2,0.924488829,310687412.4,135122509.1,17002.95824,1
1508357,2018,5.49084877,0.581697539,21,173,0.952380952,1,0.952380952,1,0.380952381,0.009070295,21.37058824,170,0.446078431,0.282352941,0.176470588,0.823529412,0,0,1,15,3633,0.549132948,0.450867052,0.033030553,0.008532893,0.250481696,0.000550509,0.030002753,0.500688137,0.055601431,291967.1191,1,0,3,1,0,1,1,0,1,1,0,0,1,1012920.868,0.616,0.442,18.181,0.602,3,0.9323968,0,0,0,0
2204808,2018,5.481180812,0.601476015,6,187,1,1,1,1,1,0.027777778,18.39344262,61,0.669398907,0.68852459,0.786885246,0.213114754,0,0,2,22,1122,0.513368984,0.486631016,0.139037433,0.106951872,0.325311943,0.002673797,0.003565062,0.676470588,0.137254902,7368.940605,1,0,3,1,0,1,1,1,1,1,0,1,1,68356.653,0.566,0.372,16.704,-1.328,1,0.968032096,42385901.22,18576484.32,16556.58139,1
3139508,2018,3.997123894,0.689159292,13,140.6153846,1,1,1,1,0.769230769,0.289940828,18.46464646,99,0.484848485,0.343434343,0.868686869,0.141414141,0,0,3,31,1828,0.501641138,0.498358862,0.506017505,0.058533917,0.380196937,0.001641138,0,0.940919037,0.049234136,20869.13402,1,0,2,0,0,1,1,1,1,1,0,1,1,425020.304,0.789,0.423,7.096,1.667,1,0.915714335,0,0,0,0
5201454,2018,4.961520737,0.523041475,1,486,1,1,1,1,1,1,25.57894737,19,0.622807018,0.578947368,0.842105263,0.157894737,0,0,5,52,486,0.526748971,0.473251029,0.216049383,0.020576132,0.238683128,0.008230453,0,1,0.160493827,30113.10631,1,0,3,1,1,1,1,1,1,1,0,1,1,73902.483,0.78,0.387,4.434,-0.561,3,0.948551431,41408816.1,20162379.63,41486.37784,1
3117876,2018,6.125,0.75,2,263,1,1,1,1,1,1,13.15,40,0.441666667,0.25,0.6,0.45,0,0,3,31,526,0.547528517,0.452471483,0.146387833,0.020912548,0.574144487,0.003802281,0,1,0.106463878,163730.3686,1,0,3,1,0,1,1,1,1,1,0,0,0,1007014,0.845,0.388,2.989,0.721,2,0.95906625,43462139.82,12776958.96,24290.7965,0
3141108,2018,5.748356808,0.749087115,8,261.375,1,1,1,1,1,0,17.57142857,119,0.6232493,0.605042017,0.714285714,0.294117647,0,0,3,31,2091,0.525585844,0.474414156,0.175992348,0.037302726,0.514586322,0.005738881,0.00047824,1,0.056432329,27209.92336,1,0,2,0,0,1,1,1,1,1,0,1,0,936782.214,0.827,0.371,3.54,1.184,2,0.972972791,106078400.7,47479096.87,22706.40692,0
4102505,2018,5.5,1,4,159.5,1,1,1,1,1,0.25,16.35897436,39,0.717948718,0.794871795,0.948717949,0.076923077,0,0,4,41,638,0.521943574,0.478056426,0.25862069,0.014106583,0.277429467,0.004702194,0,1,0.090909091,17993.50307,0,0,2,0,0,1,1,1,1,1,1,1,1,201086.451,0.736,0.414,7.189,1.271,3,0.922387,46911137.14,19808048.25,31047.09757,0
4102901,2018,6.2,1,8,138.625,1,1,1,1,1,0.25,15.40277778,72,0.62962963,0.652777778,0.875,0.125,0,0,4,41,1109,0.538322813,0.461677187,0.697024346,0.00270514,0.211902615,0.008115419,0.004508566,0.779981966,0.07754734,22965.66087,0,0,3,1,0,1,1,0,1,1,0,0,1,291295.357,0.706,0.423,10.289,1.915,2,0.954632,88473302.63,41570470.58,37484.64435,0
4116307,2018,6.4,1,1,227,1,1,1,1,1,0,18.91666667,12,0.638888889,0.666666667,1,0,0,0,4,41,227,0.563876652,0.436123348,0.682819383,0.013215859,0.295154185,0.004405286,0,1,0.044052863,24148.09298,1,0,3,1,0,1,1,1,1,1,1,0,0,84946.76,0.768,0.337,1.183,0,2,0.972875,21876313.41,8864848.47,39052.1959,0
4308508,2018,5.200455581,0.571753986,10,90.1,1,1,1,1,1,0.64,10.72619048,84,0.668650794,0.69047619,0.976190476,0.05952381,0,0.011904762,4,43,901,0.509433962,0.490566038,0.702552719,0.006659267,0.149833518,0,0,0.722530522,0.073251942,36706.92217,0,0,3,1,0,1,1,1,1,1,0,1,0,989447.23,0.833,0.398,2.981,0.948,2,0.900489918,96159801.68,37851959.32,42011.05363,1
1718006,2018,4.8,1,2,156,1,1,1,1,0.5,0,18.35294118,17,0.37254902,0.176470588,0.823529412,0.176470588,0,0,1,17,312,0.493589744,0.506410256,0.048076923,0.016025641,0.237179487,0,0,0.977564103,0.051282051,10003.48263,0,0,2,0,1,1,1,1,1,1,0,1,0,29796.181,0.555,0.429,14.904,1.599,1,0.936412,0,0,0,1
4128500,2018,6.9,1,6,184.1666667,1,1,1,1,0.833333333,0.25,13,85,0.519607843,0.482352941,0.2,0.788235294,0,0.011627907,4,41,1105,0.505882353,0.494117647,0.823529412,0.01719457,0.120361991,0.00361991,0.000904977,0.963800905,0.085972851,28652.63845,0,1,3,1,0,1,1,1,1,1,1,1,1,482783.87,0.727,0.449,6.475,0.943,3,0.967106,58734772.63,23220023.94,21013.59633,0
5215702,2018,5.180724234,0.784958217,4,448.25,1,1,1,1,1,1,27.58461538,65,0.515384615,0.384615385,0.984615385,0.015384615,0,0,5,52,1793,0.517010597,0.482989403,0.105967652,0.006692694,0.307863915,0.000557724,0,0.928611266,0.04852203,35536.87508,1,1,2,0,0,1,1,0,1,1,0,1,0,823587.377,0.785,0.347,2.004,-0.135,2,0.996961218,107533245.5,50832223.93,28350.37587,0
4115002,2018,7.5,1,2,235.5,1,1,1,1,1,0,18.84,25,0.753333333,0.88,0.96,0.04,0,0,4,41,471,0.564755839,0.435244161,0.537154989,0.027600849,0.42462845,0.002123142,0,1,0.074309979,19342.53771,1,0,3,1,0,1,1,1,1,1,1,0,0,112503.373,0.72,0.311,3.164,0.336,1,0.992487,34547165.26,16574981.15,35191.04278,0
4119608,2018,6,1,18,107,1,1,1,1,0.888888889,0.012345679,13.56338028,142,0.595070423,0.626760563,0.704225352,0.26056338,0.035211268,0,4,41,1926,0.504153686,0.495846314,0.943925234,0.000519211,0.031671859,0.003634476,0.001038422,0.691069574,0.029075805,29163.58773,0,1,2,0,1,1,1,1,1,1,1,0,1,815972.389,0.743,0.449,7.047,1.216,3,0.962424,139846839,60310896.97,31314.06904,0
4122651,2018,6.1,1,4,93,1,1,1,1,1,0.25,14.88,25,0.766666667,0.88,1,0,0,0,4,41,372,0.483870968,0.516129032,0.344086022,0,0.048387097,0.002688172,0,0.752688172,0.037634409,17630.50737,1,0,3,1,1,1,1,1,1,1,0,1,0,83773.29,0.7,0.406,10.108,1.923,1,0.982719,32946269.01,15781719.78,42423.9779,1
5219258,2018,6.2,1,2,186,1,1,1,1,1,0,18.6,20,0.641666667,0.65,0.75,0.25,0,0,5,52,372,0.508064516,0.491935484,0.244623656,0.02688172,0.60483871,0.018817204,0,1,0.040322581,54502.5331,0,0,2,0,0,1,1,1,1,1,0,1,0,206900.564,0.802,0.379,1.147,-0.073,3,0.991736,22243473.78,11009167.56,29594.53645,0
4103057,2018,5.3,1,6,97,1,1,1,1,1,1,12.65217391,46,0.630434783,0.652173913,0.97826087,0,0.02173913,0,4,41,582,0.513745704,0.486254296,0.702749141,0.001718213,0.118556701,0,0,0.757731959,0.085910653,18345.91391,0,0,3,1,1,1,1,1,1,1,1,1,1,133939.624,0.709,0.414,8.025,1.489,2,0.991632,45829036.43,21569720.41,37061.37527,1
4110102,2018,6.2,1,17,131.2352941,1,1,1,1,0.352941176,0.003460208,19.06837607,117,0.690883191,0.743589744,0.991452991,0.051282051,0,0,4,41,2231,0.50425818,0.49574182,0.845360825,0.002241147,0.099955177,0.000896459,0,0.738682205,0.07933662,27827.18074,0,0,3,1,0,1,1,1,1,1,0,1,1,724966.157,0.698,0.44,6.206,0.634,2,0.942565,93757556.76,37789216.14,16938.24121,1
4118402,2018,7.7,1,19,248.4736842,1,1,1,1,0.947368421,0.623268698,18.29844961,258,0.722222222,0.817829457,0.914728682,0.069767442,0.027131783,0,4,41,4721,0.514933277,0.485066723,0.609616607,0.020546494,0.338487609,0.005507308,0.001270917,0.978182588,0.15780555,30152.81546,1,0,3,1,1,1,1,1,1,1,1,0,0,2230012.515,0.807,0.414,1.853,0.243,2,0.991545,280033316.8,117728647.8,24937.22681,0
4127858,2018,6.4,1,5,155,1,1,1,1,1,0.04,15.19607843,51,0.764705882,0.882352941,1,0,0,0,4,41,775,0.516129032,0.483870968,0.881290323,0.003870968,0.052903226,0.002580645,0,0.854193548,0.107096774,26456.58241,0,1,3,1,1,1,1,1,1,1,0,0,1,305348.447,0.72,0.432,8.035,1.847,2,0.994776,56629027.92,22156753.11,28589.35885,0
3120102,2018,6,1,1,326,1,1,1,1,1,1,14.17391304,23,0.579710145,0.52173913,0.782608696,0.217391304,0,0,3,31,326,0.487730061,0.512269939,0.030674847,0.012269939,0.536809816,0,0,1,0.052147239,9822.621929,1,0,2,0,0,0,1,1,1,1,0,1,0,44132.153,0.746,0.397,13.678,7.607,2,1,20402053.23,7496335.37,22994.89377,1
